"game.id","home.id","away.id","home.score","away.score","neutral","ot"
"401602152","202","2429","69","67",0,""
"401602162","2429","58","61","76",0,""
"401602170","2429","242","69","64",0,""
"401602175","151","2429","72","82",0,""
"401625469","218","2429","58","54",1,""
"401583608","151","2097","77","63",0,""
"401583609","151","2908","81","83",0,""
"401583610","151","111","76","82",0,""
"401583611","151","290","82","64",0,""
"401583613","2244","151","81","59",0,""
"401583614","151","350","74","66",0,""
"401583615","151","2379","63","52",0,""
"401583616","151","2579","62","68",0,""
"401575754","151","57","65","70",1,""
"401583617","151","2169","79","50",0,""
"401583618","151","2193","70","86",0,""
"401602055","2226","151","79","64",0,""
"401602065","151","202","62","57",0,""
"401602071","218","151","62","73",0,""
"401602074","151","2567","64","75",0,""
"401602082","151","249","59","60",0,""
"401602090","5","151","69","61",0,""
"401602098","2724","151","52","54",0,""
"401602103","151","218","70","64",0,"OT"
"401602107","151","58","60","71",0,""
"401602126","2636","151","73","84",0,""
"401602134","151","2724","68","55",0,""
"401602140","151","2655","81","67",0,""
"401602151","242","151","70","52",0,""
"401602161","151","235","58","82",0,""
"401602168","249","151","84","69",0,""
"401602172","2567","151","80","77",0,"OT"
"401625462","151","202","84","79",1,""
"401625466","151","58","59","81",1,""
"401597840","2226","2350","75","62",1,""
"401581349","2226","2199","100","57",0,""
"401581165","2086","2226","86","91",1,""
"401581565","2226","245","96","89",1,""
"401584372","2226","2335","83","58",0,""
"401577651","2226","232","90","74",0,""
"401580310","2226","356","89","98",1,""
"401608783","2226","2229","94","60",0,""
"401575423","179","2226","54","64",1,""
"401600258","12","2226","95","96",1,"2OT"
"401602072","2655","2226","84","85",0,""
"401602077","2226","5","86","73",0,""
"401602085","2226","2724","86","77",0,""
"401602093","2636","2226","103","112",0,"OT"
"401602096","242","2226","56","69",0,""
"401602104","2226","249","66","63",0,""
"401602113","2226","202","102","70",0,""
"401602124","5","2226","76","73",0,"OT"
"401602131","2724","2226","82","95",0,"OT"
"401602135","2226","218","80","68",0,""
"401602142","58","2226","90","86",0,""
"401602149","2226","2567","80","70",0,""
"401602153","235","2226","78","74",0,""
"401602163","2226","2655","79","73",0,""
"401602171","249","2226","76","80",0,""
"401602176","2226","235","92","84",0,""
"401625468","2226","249","77","71",1,""
"401625471","218","2226","74","73",1,""
"401583600","235","2296","94","77",0,""
"401583601","142","235","55","70",0,""
"401583602","235","2011","92","75",0,""
"401580924","130","235","67","71",1,""
"401581521","235","8","84","79",1,""
"401581523","222","235","79","63",1,""
"401583603","145","235","80","77",0,""
"401576142","2670","235","80","85",0,"OT"
"401575514","245","235","75","81",0,""
"401583605","235","238","77","75",0,""
"401602060","202","235","75","78",0,""
"401602066","235","2567","62","59",0,""
"401602070","235","2636","107","101",0,"OT"
"401602079","2724","235","86","112",0,""
"401602086","235","58","73","74",0,""
"401602092","2655","235","81","79",0,""
"401602105","5","235","97","88",0,""
"401602108","235","242","71","74",0,""
"401602114","235","2724","65","63",0,""
"401602123","218","235","77","84",0,""
"401602127","235","2655","90","78",0,""
"401602136","249","235","76","66",0,""
"401602141","2567","235","106","79",0,""
"401602167","235","5","106","87",0,""
"401625463","235","2724","65","71",1,""
"401641101","99","249","77","84",0,""
"401608973","249","2460","83","77",0,"OT"
"401581811","249","2437","75","64",0,""
"401581341","249","2599","52","53",1,""
"401581546","249","99","62","66",1,""
"401581552","119","249","39","65",1,""
"401602609","249","2400","79","48",0,""
"401602610","68","249","69","64",0,""
"401583791","2230","249","60","59",1,""
"401597986","249","344","54","72",1,""
"401608796","249","250","78","52",0,""
"401602061","2724","249","62","74",0,""
"401602063","249","2655","70","56",0,""
"401602075","249","218","69","51",0,""
"401602099","249","2567","68","66",0,""
"401602109","249","5","79","82",0,"OT"
"401602115","249","58","55","60",0,""
"401602121","202","249","55","68",0,""
"401602128","2567","249","71","68",0,""
"401602144","5","249","71","62",0,""
"401602150","249","2636","62","64",0,""
"401602158","2655","249","76","80",0,""
"401602177","242","249","55","71",0,""
"401625464","249","2655","81","71",1,""
"401581737","242","108","76","89",0,""
"401583726","251","242","80","64",0,""
"401593830","242","282","88","103",1,""
"401593831","167","242","90","56",1,""
"401593832","242","300","68","83",1,""
"401593833","242","2630","98","78",0,""
"401593834","242","2277","65","56",0,""
"401575438","248","242","75","39",0,""
"401593835","242","2916","80","57",0,""
"401593836","2466","242","51","76",0,""
"401593837","242","2504","82","56",0,""
"401593838","242","309","67","84",0,""
"401602058","2655","242","84","59",0,""
"401602064","242","2636","82","89",0,"OT"
"401602073","58","242","81","73",0,""
"401602089","218","242","66","69",0,""
"401602100","242","202","83","85",0,""
"401602116","2636","242","76","80",0,""
"401602120","242","2567","69","95",0,""
"401602125","242","58","65","69",0,""
"401602138","202","242","93","82",0,"OT"
"401602146","5","242","71","94",0,""
"401602157","242","218","43","65",0,""
"401602166","2724","242","87","66",0,""
"401625460","242","2724","81","88",1,""
"401591581","2567","2710","90","53",0,""
"401581783","2567","2320","78","67",0,""
"401575511","2567","245","66","79",0,""
"401575489","2567","277","70","58",1,""
"401603135","2567","275","61","69",1,""
"401581863","2567","2433","70","57",0,""
"401577533","2567","2168","63","65",0,""
"401591582","2567","2837","90","47",0,""
"401591583","9","2567","76","74",0,""
"401591584","2567","2277","89","53",0,""
"401591585","93","2567","65","92",0,""
"401602081","2567","218","77","64",0,""
"401602088","2567","202","103","70",0,""
"401602106","2724","2567","77","72",0,""
"401602111","2567","2655","80","76",0,""
"401602117","2567","5","72","69",0,""
"401602137","2655","2567","79","87",0,""
"401602154","58","2567","79","68",0,""
"401602164","2567","2636","73","77",0,""
"401602179","5","2567","74","70",0,""
"401625465","218","2567","75","60",1,""
"401641102","2116","58","77","83",0,""
"401577572","58","2569","96","52",0,""
"401577573","58","2117","63","68",0,""
"401577574","58","2460","74","65",0,""
"401577575","2275","58","82","63",0,""
"401577576","113","58","66","56",0,""
"401577578","58","2029","104","86",0,""
"401577579","58","2350","77","64",0,""
"401577581","58","2011","73","70",0,""
"401602059","58","218","76","68",0,""
"401602068","5","58","75","71",0,""
"401602091","58","2724","72","68",0,""
"401602095","218","58","69","75",0,""
"401602101","58","2636","89","72",0,""
"401602132","58","202","69","50",0,""
"401602147","2636","58","61","66",0,""
"401602169","58","2655","85","72",0,""
"401602178","202","58","76","70",0,""
"401625470","5","58","93","83",1,""
"401593849","218","2379","85","65",0,""
"401593850","2426","218","68","75",0,""
"401593851","2182","218","64","66",0,""
"401591557","218","171","73","78",0,""
"401593852","218","145","76","77",0,""
"401593772","218","2325","106","99",0,"3OT"
"401604301","218","2603","65","74",1,""
"401576144","2670","218","87","78",0,""
"401581337","218","2440","56","80",1,""
"401581555","218","295","63","78",1,""
"401581557","218","2501","55","54",1,""
"401602067","218","2724","68","61",0,""
"401602118","2655","218","92","80",0,"OT"
"401602143","218","2636","83","77",0,""
"401602156","2724","218","66","72",0,"OT"
"401602165","218","202","67","72",0,""
"401602173","218","5","72","100",0,""
"401602180","2636","218","82","84",0,""
"401625461","218","2636","64","61",1,""
"401625472","218","5","69","85",1,""
"401584434","2655","2447","91","81",0,""
"401599982","2655","2466","88","71",0,""
"401594051","2655","16","92","57",0,""
"401599983","2655","71","77","80",1,""
"401604309","25","2655","81","84",1,""
"401598019","2655","2504","98","77",0,""
"401586893","2230","2655","81","89",0,""
"401597985","2655","344","76","106",1,""
"401599589","2655","231","117","110",0,"2OT"
"401599984","2655","2582","105","81",0,""
"401589062","2655","2244","66","69",0,""
"401602078","202","2655","87","94",0,"OT"
"401602084","5","2655","83","69",0,""
"401602097","2636","2655","89","88",0,""
"401602155","2655","5","67","78",0,""
"401602174","2655","2724","85","75",0,""
"401604805","202","2916","85","71",0,""
"401583816","202","2296","72","52",0,""
"401606712","202","2569","90","70",0,""
"401600084","2031","202","84","82",0,"OT"
"401594604","198","202","79","70",0,""
"401597842","202","2350","88","77",0,""
"401603542","197","202","72","57",1,""
"401577703","202","2623","73","72",0,""
"401604911","202","2400","79","50",0,""
"401604282","202","166","65","59",0,""
"401602083","202","2636","107","78",0,""
"401602110","202","2724","79","68",0,""
"401602130","202","5","63","70",0,""
"401602148","2724","202","79","63",0,""
"401602160","2636","202","89","73",0,""
"401587204","5","71","71","73",0,"OT"
"401583848","120","5","63","66",1,""
"401597872","5","2016","80","77",0,""
"401587151","2393","5","57","58",0,""
"401597873","5","231","92","86",0,""
"401579008","5","2377","60","81",0,""
"401597421","5","2572","82","85",0,""
"401594614","2032","5","87","68",0,""
"401597874","2010","5","82","93",0,""
"401594422","5","2181","79","78",0,"OT"
"401597876","5","2427","90","85",0,""
"401602056","2636","5","76","78",0,""
"401602159","5","2724","66","74",0,""
"401625467","2724","5","60","72",1,""
"401592091","2636","2710","78","68",0,"OT"
"401592092","135","2636","102","76",0,""
"401581784","2320","2636","90","82",0,""
"401592093","326","2636","72","62",0,""
"401592094","2277","2636","87","89",0,""
"401592095","2636","55","62","77",0,""
"401592096","2636","2916","90","80",0,""
"401581788","2636","2320","86","83",0,""
"401592098","2031","2636","93","84",0,""
"401592099","204","2636","66","65",0,""
"401584406","2636","349","53","63",0,""
"401592100","2636","2504","103","89",0,""
"401602122","2724","2636","84","64",0,""
"401577583","2724","98","71","61",0,""
"401581144","324","2724","77","86",0,""
"401582111","2335","2724","83","66",1,""
"401582115","139","2724","69","88",1,""
"401577585","2724","2450","80","67",0,""
"401577586","2724","257","80","68",0,""
"401577587","142","2724","82","72",0,""
"401577588","2571","2724","79","69",1,""
"401577589","2724","79","69","68",0,""
"401577590","2306","2724","69","60",1,""
"401575459","2305","2724","86","67",1,""
"401583847","120","2166","61","64",1,""
"401597831","2193","2166","70","68",0,""
"401597832","2166","104","69","45",0,""
"401597833","2608","2166","89","55",0,""
"401589373","2166","2750","82","73",0,""
"401596811","2166","2097","62","50",0,""
"401588603","2166","193","79","61",0,""
"401597835","2166","2908","62","59",0,""
"401587203","195","2166","69","72",1,""
"401596821","2166","2168","59","72",0,""
"401596830","2166","227","74","79",0,""
"401596839","45","2166","83","79",0,"OT"
"401596846","2230","2166","69","79",0,""
"401596851","2166","257","64","69",0,"OT"
"401596859","139","2166","61","84",0,""
"401596863","2166","2670","58","63",0,""
"401596880","2350","2166","76","63",0,""
"401596887","2184","2166","59","72",0,""
"401596890","2166","2244","55","57",0,""
"401596895","2166","2325","71","56",0,""
"401596904","179","2166","81","80",0,"OT"
"401596910","2166","2230","68","53",0,""
"401596919","257","2166","66","63",0,""
"401596925","2168","2166","80","66",0,""
"401596931","2166","113","67","69",0,""
"401596942","2166","2350","59","69",0,""
"401596945","2603","2166","89","71",0,""
"401625542","2166","2230","63","71",1,"OT"
"401577530","2168","2565","63","47",0,""
"401577531","77","2168","71","66",0,""
"401581342","2168","99","70","67",1,""
"401581545","2168","2599","88","81",1,""
"401581549","2168","248","55","69",1,""
"401577532","2168","2754","77","69",0,""
"401577534","2168","2755","76","46",0,""
"401577536","2168","2653","82","70",0,""
"401577537","2132","2168","68","82",1,""
"401577538","2168","2473","91","67",0,""
"401577539","2168","2344","78","69",0,""
"401596827","2168","113","64","60",0,""
"401596833","2184","2168","62","72",0,""
"401596842","2168","139","70","65",0,""
"401596848","2168","227","96","62",0,""
"401596857","2325","2168","54","66",0,""
"401596865","257","2168","69","64",0,""
"401596870","2168","45","83","61",0,""
"401596874","2168","179","76","71",0,""
"401596882","2603","2168","79","94",0,""
"401596888","2670","2168","49","47",0,""
"401596897","2168","2184","75","59",0,""
"401596906","2168","2230","78","70",0,""
"401596914","2244","2168","71","67",0,""
"401596929","2350","2168","77","72",0,""
"401596937","139","2168","83","100",0,""
"401596943","2168","2670","91","86",0,"OT"
"401625552","2168","2184","57","65",1,""
"401594169","2184","325","79","77",0,""
"401577648","2184","232","90","72",1,""
"401583850","2184","2619","85","63",0,""
"401587166","2184","163","67","70",0,""
"401583851","2184","2520","77","58",0,""
"401574835","158","2184","89","79",0,""
"401597837","2184","300","66","62",0,""
"401581849","276","2184","72","85",0,""
"401597838","2184","2612","68","59",0,""
"401587210","2184","71","69","67",1,""
"401579120","2184","2541","73","81",1,""
"401596818","113","2184","80","61",0,""
"401596826","2350","2184","72","67",0,""
"401596843","2184","257","61","63",0,""
"401596849","2603","2184","71","69",0,""
"401596856","2184","179","54","50",0,""
"401596862","2184","2230","68","59",0,""
"401597836","2184","2130","65","60",0,""
"401596875","227","2184","71","85",0,""
"401596891","179","2184","69","75",0,""
"401596903","2184","2603","66","56",0,""
"401596909","2184","139","81","66",0,""
"401596915","2230","2184","79","67",0,""
"401596928","2184","2325","75","63",0,""
"401596932","2244","2184","51","59",0,""
"401596936","2670","2184","59","69",0,""
"401596949","2184","45","67","65",0,""
"401625548","139","2184","73","83",1,""
"401625554","179","2184","60","70",1,""
"401625555","2184","2670","57","51",1,""
"401586889","2230","2681","68","64",0,"OT"
"401586890","2230","172","73","78",0,""
"401582120","2230","2450","77","64",1,""
"401582123","2000","2230","59","45",1,""
"401582128","2230","2309","72","79",1,""
